a0,C0,C3,C1,p0,C2,a1
http://dbpedia.org/resource/Yakhtennaya,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,NearPrimorsky prospectandYakhtennaya streetcorner
http://dbpedia.org/resource/Sheridan_Japanese_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,430 SW Monroe Street
http://dbpedia.org/resource/Shun_Tak_Fraternal_Association_Leung_Kau_Kui_College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"On Ting Estate,Tuen Mun,New Territories,Hong Kong"
http://dbpedia.org/resource/Sheridan_High_School_(Thornville_Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,8725 Sheridan Road NW
http://dbpedia.org/resource/Shulamith_School_for_Girls,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"305 Cedarhurst Ave.,Cedarhurst"
http://dbpedia.org/resource/Sherburne-Earlville_Central_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,15 School Street
http://dbpedia.org/resource/Shirley_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,201 Blue Devil Drive
http://dbpedia.org/resource/Siena_College_of_Taytay,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"E. Rodriguez Ave.,"
http://dbpedia.org/resource/Snowden_International_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,150 Newbury Street
http://dbpedia.org/resource/Simon_G._Atkins_Academic_&_Technology_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3605 Old Greensboro Rd
http://dbpedia.org/resource/Josip_Broz_Tito_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Dimitrija Chupovski bb
http://dbpedia.org/resource/Sloan–Hendrix_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1 Greyhound Circle
http://dbpedia.org/resource/Simi_Valley_Adult_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1880 Blackstock Avenue
http://dbpedia.org/resource/Solanco_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,121 S Hess Street
http://dbpedia.org/resource/Soho_Repertory_Theatre,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,46 Walker Street
http://dbpedia.org/resource/Slocum_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5765 EastState Hwy 294
http://dbpedia.org/resource/'Aiea_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,98-1276 Ulune Street
http://dbpedia.org/resource/Similkameen_Elementary_Secondary_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,830 2nd Avenue
http://dbpedia.org/resource/ʻIolani_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,563 Kamoku Street
http://dbpedia.org/resource/Simon_Sanchez_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"395 Juan Jacinto Road, Yigo, Guam 96929"
http://dbpedia.org/resource/Sierra_High_School_Colorado,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2250 Jet Wing Drive
http://dbpedia.org/resource/Solanco_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,585 Solanco Road
http://dbpedia.org/resource/Rockville_High_School_(Connecticut),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,70 Loveland Hill Road
http://dbpedia.org/resource/Conway_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2300 Prince Street (West Campus)
http://dbpedia.org/resource/Regis_Jesuit_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6300/6400 South Lewiston Way
http://dbpedia.org/resource/St._Joseph_by_the_Sea_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5150 Hylan Boulevard
http://dbpedia.org/resource/Englewood_Technical_Prep_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6201 S. Stewart Ave.
http://dbpedia.org/resource/Archbishop_Alter_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,940 East David Rd
http://dbpedia.org/resource/Jesuit_High_School_(Beaverton_Oregon),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,9000 SWBeaverton-Hillsdale Highway
http://dbpedia.org/resource/St._Paul's_School_(Covington_Louisiana),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,917 South Jahncke Avenue
http://dbpedia.org/resource/South_Eugene_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,400 East 19th Ave.
http://dbpedia.org/resource/Shades_Valley_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6100 Old Leeds Road
http://dbpedia.org/resource/Searcy_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,301 North Ella Street
http://dbpedia.org/resource/West_Roxbury_Education_Complex,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1205 V.F.W. Parkway
http://dbpedia.org/resource/Hays_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2300 E. 13th Street
http://dbpedia.org/resource/Newton_North_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,457 Walnut Street
http://dbpedia.org/resource/Centerville_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,500 East Franklin Street
http://dbpedia.org/resource/Loveland_High_School_(Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1 Tiger Trail
http://dbpedia.org/resource/Westover_Comprehensive_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2600 Partridge Lane
http://dbpedia.org/resource/Baltimore_City_College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Thirty-third Streetand The Alameda
http://dbpedia.org/resource/Cibola_High_School_(Albuquerque_New_Mexico),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1510 Ellison Dr. NW
http://dbpedia.org/resource/Pioneer_High_School_(Ann_Arbor_Michigan),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,601 West Stadium Boulevard
http://dbpedia.org/resource/McAdory_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4800 McAdory School Road
http://dbpedia.org/resource/La_Salle_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,215 East 6th Street (Main Campus); 44 East 2nd Street (President's Office and Advancement Office)
http://dbpedia.org/resource/Sheboygan_North_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Sheboygan, Wisconsin53081"
http://dbpedia.org/resource/Tom_C._Clark_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5150 DeZavala Road
http://dbpedia.org/resource/Henry_W._Grady_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,929 Charles Allen Drive
http://dbpedia.org/resource/Huguenot_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,7945 Forest Hill Avenue
http://dbpedia.org/resource/St._Dominic_High_School_(Oyster_Bay_New_York),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,110 Anstice Street
http://dbpedia.org/resource/Bishop_McNamara_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6800 Marlboro Pike
http://dbpedia.org/resource/Russellville_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2203 S Knoxville Avenue
http://dbpedia.org/resource/Somerville_High_School_(Massachusetts),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,81 Highland Avenue
http://dbpedia.org/resource/El_Dorado_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2000 Wildcat Drive
http://dbpedia.org/resource/Middletown_High_School_(Connecticut),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,200 LaRosa Lane
http://dbpedia.org/resource/Brebeuf_Jesuit_Preparatory_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2801 West 86th Street
http://dbpedia.org/resource/Jonesboro_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,301 Hurricane Drive
http://dbpedia.org/resource/Hillcrest_High_School_(Queens),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,160-05 Highland Avenue
http://dbpedia.org/resource/Ball_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4115 Avenue O Galveston
