a1,C0,C1,C2,p0,a0
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Please_Experience_Wolfmother_Live
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/See_You_Up_There
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_in_London:_Babymetal_World_Tour_2014
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/You_Fat_Bastards:_Live_at_the_Brixton_Academy
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Scarred_(album)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_Brixton_Academy_(Dido_album)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Somewhere_Else_(Razorlight_song)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_the_Brixton_Academy_(Brian_May_album)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_Brixton_Academy_(Motörhead_album)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Alternative_Chartbusters_(Stiff_Little_Fingers_album)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/The_Flying_Lizards_(album)
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/In_Dub_–_Live
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Edgy_in_Brixton
http://dbpedia.org/resource/Great_Barrier_Reef,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/billed,http://dbpedia.org/resource/John_Tenta
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/The_Golden_Archipelago
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Tao_of_the_Dead
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Beautiful_(MercyMe_song)
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/IX_(...And_You_Will_Know_Us_by_the_Trail_of_Dead_album)
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/The_Generous_Mr._Lovewell
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Lead_to_Light
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,"http://dbpedia.org/resource/Take_Care_Take_Care_Take_Care"
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Pura_Vida_Conspiracy
http://dbpedia.org/resource/Sonic_Ranch,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Hasta_la_Raíz
http://dbpedia.org/resource/Velenje,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Golte_Ski_Resort
http://dbpedia.org/resource/Sir,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/St_Michael_Paternoster_Royal
http://dbpedia.org/resource/Sir,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Vidhan_Bhawan
http://dbpedia.org/resource/Adelaide_Fringe_Festival,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Amanda_Palmer_Goes_Down_Under
http://dbpedia.org/resource/Đại_Việt,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Mongol_invasions_of_Vietnam
http://dbpedia.org/resource/Rügen,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Svolder
http://dbpedia.org/resource/Rügen,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Jasmund_(1864)
http://dbpedia.org/resource/Rügen,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Invasion_of_Rügen_(1678)
http://dbpedia.org/resource/Rügen,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Rügen_(1715)
http://dbpedia.org/resource/Rügen,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Bornholm_(1676)
http://dbpedia.org/resource/Rügen,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/Bordfliegergruppe_196
http://dbpedia.org/resource/Lerma_River,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/resource/Bolaños_River
http://dbpedia.org/resource/CFB_Halifax,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/Land_Force_Atlantic_Area
http://dbpedia.org/resource/Colorado_Fuel_and_Iron,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Redstone_Coke_Oven_Historic_District
http://dbpedia.org/resource/Invisible_Records,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Notes_from_Thee_Underground
http://dbpedia.org/resource/Masonry,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Thomas_A._Beach_House
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._37_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._386_Expeditionary_Combat_Support_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._85_Wing_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._325_Expeditionary_Combat_Support_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/Air_Mobility_Group_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._35_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._22_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._486_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._285_Squadron_RAAF
http://dbpedia.org/resource/RAAF_Base_Richmond,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/No._84_Wing_RAAF
http://dbpedia.org/resource/Scutari_Vilayet,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Balkan_Wars
http://dbpedia.org/resource/Scutari_Vilayet,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Albanian_Revolt_of_1911
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Fall_of_Ghent
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Raismes_(1793)
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Fleurus_(1794)
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Arlon_(1793)
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Neerwinden_(1793)
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Falmagne
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Siege_of_Brussels
http://dbpedia.org/resource/Austrian_Netherlands,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Battle_of_Turnhout_(1789)
http://dbpedia.org/resource/British_Columbia_Coast,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/broadcastArea,http://dbpedia.org/resource/CTV_Two
http://dbpedia.org/resource/British_Columbia_Coast,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/broadcastArea,http://dbpedia.org/resource/CBU_(AM)
http://dbpedia.org/resource/British_Columbia_Coast,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/spokenIn,http://dbpedia.org/resource/Nuxalk_language
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Generation_Genocide
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Oracle_(Kittie_album)
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/No_Baggage
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/The_Big_Picture_(The_Salads_album)
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/LP_(Landon_Pigg_album)
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Are_You_Listening%3F_(Dolores_O'Riordan_album)
http://dbpedia.org/resource/EMAC_Recording_Studios,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Fold_A_to_B
http://dbpedia.org/resource/Lake_Argyle,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/resource/Behn_River
http://dbpedia.org/resource/Park_Avenue_(Montreal),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Le_Devoir
http://dbpedia.org/resource/Park_Avenue_(Montreal),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Communist_Party_of_Quebec
http://dbpedia.org/resource/Baker's_Keyboard_Lounge,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Same_Ole_Love_(365_Days_a_Year)
http://dbpedia.org/resource/Baker's_Keyboard_Lounge,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_Baker's_Keyboard_Lounge
"http://dbpedia.org/resource/Inari_Finland",http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Lake_Paatari
"http://dbpedia.org/resource/Inari_Finland",http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Suolisjärvi
"http://dbpedia.org/resource/Inari_Finland",http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Lake_Inari
http://dbpedia.org/resource/Great_Dividing_Range,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/sourcePlace,http://dbpedia.org/resource/Proserpine_River
http://dbpedia.org/resource/Great_Dividing_Range,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/sourcePlace,http://dbpedia.org/resource/Olinda_Creek
http://dbpedia.org/resource/United_Counties_of_Leeds_and_Grenville,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Black_Creek_(Big_Rideau_Lake)
http://dbpedia.org/resource/Mauretania,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Jugurthine_War
http://dbpedia.org/resource/M._Witmark_&_Sons,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Farewell_(Bob_Dylan_song)
http://dbpedia.org/resource/Missouri_Pacific_Railroad,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Marianna_Missouri-Pacific_Depot
http://dbpedia.org/resource/North_German_Confederation_Treaty,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Austro-Prussian_War
http://dbpedia.org/resource/Peace_of_Prague_(1866),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Austro-Prussian_War
http://dbpedia.org/resource/Lake_Macquarie_(New_South_Wales),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/spokenIn,http://dbpedia.org/resource/Awabakal_language
http://dbpedia.org/resource/Grand_Trunk_Road,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Kanpur_Metro
http://dbpedia.org/resource/Barossa_Valley_(wine),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/resource/Syrah
http://dbpedia.org/resource/Lustron_house,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Doit_W._McClellan_Lustron_House
http://dbpedia.org/resource/Lustron_house,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/John_D._and_Katherine_Gleissner_Lustron_House
http://dbpedia.org/resource/Lustron_house,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Neville_and_Helen_Farmer_Lustron_House
http://dbpedia.org/resource/Lustron_house,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Bernice_L._Wright_Lustron_House
http://dbpedia.org/resource/Lustron_house,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/J._P._McKee_Lustron_House
http://dbpedia.org/resource/League_of_Nations_mandate,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Kamerun_Campaign
http://dbpedia.org/resource/Champa,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Cham–Vietnamese_War_(1471)
http://dbpedia.org/resource/Champa,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Mongol_invasions_of_Vietnam
http://dbpedia.org/resource/Lake_Chapala,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/resource/Lerma_River
http://dbpedia.org/resource/Charles_Holloway_James,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,"http://dbpedia.org/resource/City_Hall_Norwich"
http://dbpedia.org/resource/Dick_James,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Empty_Sky
http://dbpedia.org/resource/Gauze,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/canonizedPlace,http://dbpedia.org/resource/John_of_saint-denis
http://dbpedia.org/resource/Teatro_Metropólitan,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Get_All_You_Deserve
"http://dbpedia.org/resource/Central_Design_Office_Ames",http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Squirrel_Hollow_Park
"http://dbpedia.org/resource/Office_of_City_Engineer_Providence",http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,"http://dbpedia.org/resource/Return_Sludge_Pumping_Station_Fields_Point_Sewage_Treatment_Plant"
"http://dbpedia.org/resource/Office_of_City_Engineer_Providence",http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,"http://dbpedia.org/resource/Sludge_Press_House_Fields_Point_Sewage_Treatment_Plant"
"http://dbpedia.org/resource/Office_of_City_Engineer_Providence",http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Ernest_Street_Sewage_Pumping_Station
"http://dbpedia.org/resource/Office_of_City_Engineer_Providence",http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Washington_Park_Sewage_Pumping_Station
"http://dbpedia.org/resource/Office_of_City_Engineer_Providence",http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Reservoir_Avenue_Sewage_Pumping_Station
http://dbpedia.org/resource/Torre_de_Cristal_(Madrid),http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Cuatro_Torres_Business_Area
http://dbpedia.org/resource/De_Montfort_Hall,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Genesis_Live
